Topic,Sentiment,TweetText
google,positive,"Infinite Spiral Bookcase for #Google Books looks amazing, interested to see where it is headed: http://t.co/RXWD6sN8"
google,positive,New Galaxy Nexus: App Improvements -  Inbuilt Panoramic Pictures #nexus #samsung #google #android bit.ly/nEJbyE
google,positive,"With the new #Google #Android 4.0 Ice-Cream Sandwich, you can take Panorama picture right Out-of-the-Box... SWEET!"
google,positive,RT @RespectMaSwagg: #ThingsWeAllLove ----&gt;&gt; #Google
google,positive,Camera app now has Panorama capabilities! #Google #Android #ICS
google,positive,I want some of these #google toys
google,positive,Good god the camera app in Icecream Sandwich is amazing.. and that camera is FAST!  #samsung #google #android #galaxyNexus
google,positive,Better gallery app to be included with Android 4.0 as well. #Google #Android #ICS
google,positive,#ics shutter speed is insane! Wow! Two thumbs up #google
google,positive,Android 4.0 FINALLY includes photo editing tools. #Google #Android #ICS
google,positive,New Galaxy Nexus: OS /Hardware Improvements -  Camera Zero Shutter Lag #nexus #samsung #google #android bit.ly/nEJbyE
google,positive,Data Usage feature looks amazing and useful! #Google #GalaxyNexus
google,positive,"Wow, very fast camera on Galaxy Nexus - faster than N9 i think :o #google"
google,positive,"RT @Mrgareth: ""Top Three 'playing nice' scores were #Google, #Salesforce and #Xero"" in @itnews_au ""Which #Clouds Play Nice"" report: http ..."
google,positive,"The new camera app along with the ""zero delay"" camera on the Galaxy Nexus is very nice! #Google #Android #ICS"
google,positive,"Unbelievable Data Usage info on Ice Cream Sandwich

#icecreamsandwich #googland #google #android #ics"
google,positive,Data usage in ICS.. Looks like I don't need Watchdog 3G Pro anymore.. hah! #Android #ICS #Google
google,positive,This Data Usage feature looks amazing on ICS. #android #samsung #google #GALAXYNexus
google,positive,Icecream Sandwich looking good so far. #android #google
google,positive,@kymbersanden #google my favorite study guide
google,positive,Ice cream Sandwich looks awesome #Google #ICS.
google,positive,New Galaxy Nexus: OS Improvements -  Data Usage tools inbuilt #nexus #samsung #google #android bit.ly/nEJbyE
google,positive,#Google #Android Icecream Sandwich OS for Nexus Prime Released! [LIVE BLOG] | http://t.co/LF03ZKUz #technology #hk
google,positive,what i love about #GOOGLE it always shows me that am not the only retarded person on this planet when am searching for stupid things :D
google,positive,RT @SamsungMobileCA: #GALAXYNexus has arrived! #Samsung #Google
google,positive,New calendar app with pinch to zoom capabilities. Far superior to the current one! #Google #Android #ICS
google,positive,New Galaxy Nexus: App Improvements - Gmail  offline search of last 30 days  #nexus #samsung #google #android bit.ly/nEJbyE
google,positive,I love how it syncs your #Chrome bookmarks with your phone! #icecreamsandwich #google
google,positive,Thank god Gmail app has been redesigned under Android 4.0. Conversations automatically expanded. #Google #Android #ICS
google,positive,Seriously!? Why do I still find the yellow pages ph book at my doorstep? These days I just #google it on my iphone.
google,positive,#excellent #AngryBirds #Google #Chrome #Commercial 1080p HD http://t.co/LLsLrxFM via @youtube
google,positive,Watching the Android announcement from Google and Samsung. IceCream Sandwich looks really interesting. http://t.co/oeZK9iV1 #google #android
google,positive,"As an iPhone user, I think the Samsung Nexus Galaxy looks great. And Ice Cream Sandwich looks fantastic. http://t.co/Z9IDoNi7 #Google"
google,positive,WHAT!!!!!! #Google #Chrome syncs with your #Android device's bookmarks!?!?! NICE!
google,positive,The Samsung Galaxy Nexus and Ice Cream Sandwich are sick! #android #icecreamsandwich #google
google,positive,Inline keyboard spell check is nice #ICS with native voice dictation. #Android #Google
google,positive,I can't wait to get the new #Galaxy #Nexus with #IceCreamSandwich... best yet it supports my #Google Wallet http://t.co/bqMuHxkK via @cnet
google,positive,ICS on the Galaxy Nexus has very smooth and responsive screen and widget navigation. #Google #Android #ICS
google,positive,New Galaxy Nexus: OS Improvements -  Built on Ice Cream Sandwich version of Android #nexus #samsung #google #android bit.ly/nEJbyE
google,positive,New Galaxy Nexus: OS Improvements -  Stacks & Scrolling introduced for widgets  for richer content #samsung #google #android bit.ly/nEJbyE
google,positive,Updated live wallpaper. Virtual buttons that disappear when you are in full screen mode. More awesome widgets. #Android #Google
google,negative,There are too many #google services that do not work when you are a #googleapps user. #googleplus above all + profiles + #plusone
google,negative,Starting to doubt #google android policy: no released android sources since 2.3.3! Curious for an opensource project to say the least...
google,negative,Youtube video views are still not updating properly. #google #youtube #fail
google,negative,Did #Google really just highlight a new font #Roboto as part of their #ICS announcement for #Android...?! Seriously.
google,negative,RT @businessuplift: Why #facebook and #google have got it wrong http://t.co/PDbF7H3f
google,negative,#google+ is really confusing..
google,negative,"is mulling #google+ but hmmm, just aint shore bout nuther social media profile."
google,negative,ATHEN's review of #Google Docs #accessibility shows a lot of work needs to be done. http://t.co/rad9WdSw #a11y HT @chadleaman
google,negative,Gonna dump one of my gmail accounts. not only do I get tons of spam I get tons of false positives. Not cool. #Google
google,negative,The awkward moment when google #chrome take a hell of a lot time to load #googleplus #google
google,negative,"#Google #Cloud Service Blackouts Threaten Cloud Users: During a 30-day period in August and September, for ... http://t.co/G0ElVRVJ #TCN"
google,negative,Why Google+ Has Uphill Battle Vs. Facebook: Sean Parker http://t.co/L8RSX1Yf #google
google,negative,RT @LCmediaHouse: 4chan's Chris Poole: #Facebook & #Google Are Doing It Wrong http://t.co/ZIxfa91N | via @RWW #socialmedia
google,negative,Lecture Notes in Financial Economics pdf ebook:  http://t.co/7gJQvEwN #google
google,negative,I hate tron theme #Google #ICS
google,negative,"Now, really #google how hypocritical is this? http://t.co/6nHuYFeh #analytics"
google,negative,"Codename or not, awesome or not, I have a hard time taking ANYTHING called 'Ice Cream Sandwich' seriously. #google #android #sticky #melts"
google,negative,RT @IAmDkT: The only letdown of the Samsung Galaxy Nexus phone is the 5.0 MP Camera. #ICS #Samsung #SamsungGalaxyNexus #SGN #Android #Google
google,negative,"#Google introduce new Android tablet called 'Ice Cream Sandwich'? I'm a #Singaporean, and I'm (very) confused."
google,negative,"#ICS introduces Facial recognition to unlock phone, however - the demo didn't go as planned.http://engt.co/q2KeC7 #Google Goof up! #Android"
google,negative,"Ice cream sandwich, really #google?"
google,negative,@kursed #Google is terrible at presentations. Hated the terrible camera interference from the huge screen behind the speakers. #headache
google,negative,just watched the #GalaxyNexus announcement by #Google and #Samsung.. The only thing keeping me from buying? It's only on #Verizon. #FAIL
google,negative,@MrTonySays I tried to #Google the word #Visigoth and apparently  #Google didn't know either cause my  phone froze.
google,negative,RT @SHlFT: dear #google & #samsung... learn some presentation 101 first. please.
google,negative,The only letdown of the Samsung Galaxy Nexus phone is the 5.0 MP Camera. #ICS #Samsung #SamsungGalaxyNexus #SGN #Android #Google
google,negative,"#Google, I've blocked your global IP network from all my sites. J/K.  Stop being evil."
google,negative,"BOO to no GoogleMusic news, US carrier news, or price points. #google #ICS #android"
google,negative,"From it's laughable file: #google will #encrypt #search results BUT only if U have ""logged in"" so they can maximize their #data #collection!"
google,negative,@adiman_ #google #fail
google,negative,+1 RT @SHlFT: dear #google & #samsung... learn some presentation 101 first. please.
google,negative,dear #google & #samsung... learn some presentation 101 first. please.
google,negative,+1 RT @tah_med: the background is SO horrible for this stream #Samsung #Google #NexusPrime they should've seen what #Adobe did at #AdobeMAX
google,negative,WHERE THE HECK IS THE @ANDROID SOURCE CODE ?? WTF #GOOGLE
google,negative,Not greatly impressed with #Google and #Samsung presentation skills.
google,negative,"Android ice-cream sandwich's ""Face Unlock"" fails to perform recognition when demo'ed on stage :D
#google #Nexus http://t.co/CSAeFRHc"
google,negative,"good job, #google.  did anyone get when any of this shit is actually shipping? #infofail"
google,negative,We need dates! #google #samsung #launchfail
google,negative,"Also, the #Google problem. @chucktodd: Problem for Santorum's electability argument: the double-digit loss in 2006"
google,negative,They need to talk about the battery life impact of #AndroidBeam. It can't be good news. #Google #Android #ICS
google,negative,another android demo #fail! #google
google,negative,Too bad #google didn't have a tribute graphic for #DennisRitchie.
google,negative,Presentation fail. #Google #Samsung
google,negative,The #Google guys are illustrating the perils of a live demonstration admirably. #GalaxyNexus #ICS #Android
google,negative,"Android Crashing: 1, Google 'Quick Response' Feature: 0 #Google #ICS #Android #QuickResponse"
google,negative,"Why is #Google advertising Adwords Express on #Bing? Hmmm, I know Ballmer is happy :-D. #Google, your already a monopoly."
google,negative,#Google People app...the next revolution in stalking.
google,negative,first thing on #google's to do list: hire a performance coach.
google,negative,"#Samsung, #Google Unveil Phone http://t.co/hOB37hbO"
google,negative,Why is #Google whoring for SAMSUNG? #ICS
google,negative,"If #Google don't fix pinch-zoom on #Android 2.3.6 soon, I might have to leave the fold and go #CyanogenMod"
google,negative,facial recognition failed #IceCreamSandwich jajajajajajaj #FacialUnlock #samsumg #Google
google,negative,"Ouch, crash and burn. #Android facial recognition in #IceCreamSandwich didn't work during the presentation. http://t.co/6vsasZyT #Google"
google,negative,Google is gonna need to do better than this to beat #iOS #Android #icecreamsandwich #Google http://t.co/tBNyX7p7
google,negative,RT @RoycinD: Face Unlock ! #ICS Literally knows your face! #Google #galaxynexus FAILED !
google,negative,#fail on the face recognition not working #google #samsung
google,negative,The face recognition unlock would be cool if it works. #android #google #icecreamsandwich
google,neutral,On Google+ then go here http://t.co/oTBwkxo9 #GPlus #Googleplus #Google #teamfollowback #socialnetwork
google,neutral,Who else is on g+ ? Add for add? Let me know.  #TFB #TAF #google+
google,neutral,Have anyone of you found a Twitter to Google+ tool? #Google #Twitter
google,neutral,#Google unveils next iteration of #Android - #icecreamsandwich - with several revamps incl facial recognition security http://t.co/xMrZVkav
google,neutral,"Google Offers to compete with Groupon, Living Social - Pittsburgh Post-Gazette http://t.co/Wwj3xvdm #google"
google,neutral,What does it take to get a job at #Google? #recruiting http://t.co/eVjiH7oD
google,neutral,"Samsung Galaxy Nexus, Android Ice Cream Sandwich unveiled http://t.co/wWrYcM04 #android #google #samsung"
google,neutral,http://t.co/e5ClGzsI #google
google,neutral,#Google #Ice Cream Sandwich (#Android 4.0): a hands-on ##screenshot #gallery http://t.co/bpZRz337
google,neutral,Now it's time for some Ice Cream Sandwich! #Samsung launched it's latest Android Galaxy Nexus phone powered by #Google
google,neutral,in the theater .. there are are a good 300 ppl here. #guae #google #dubai http://t.co/OjykYcfo
google,neutral,#Android #Google Samsung Galaxy Nexus official hands-on [Video] http://t.co/6GX3R9MT #DhilipSiva
google,neutral,RT @NeowinFeed: Android 4.0 Ice Cream Sandwich announcement round-up #android #google http://t.co/L5m9uwD7 #neowin
google,neutral,RT @iPadPowerUsers On Google+ then go here http://t.co/1OGs2xA9 #GPlus #Googleplus #Google #teamfollowback #socialnetwork
google,neutral,Did #Facebook Just Beat #Google At Its Own Game? http://t.co/SiJsB3ME #socialmedia
google,neutral,Did #Facebook Just Beat #Google At Its Own Game? http://t.co/xVonCBeb #socialmedia
google,neutral,#Google Says ICS Is Coming To The #Nexus S And “Theoretically” Should Work With 2.3 Devices http://t.co/TY0HDQAm
google,neutral,Unwrapping Ice Cream Sandwich on the Galaxy Nexus http://t.co/pw4mfbSe #Google
google,neutral,Bitch please your vagina has been used more than #google .
google,neutral,#Google #IceCreamSandwich Debuts as IPhone Sets Record: Tech. http://t.co/TrENUYF4
google,neutral,"RT @aljonkar: The new Samsung Galaxy nexus..

http://t.co/UtbpXrsj 

#Android
#Samsung 
#Google 
#WoW

CC @kha1989led 
@eisaahmad"
google,neutral,#Google search to have default encryption http://t.co/rwgKPbGu
google,neutral,#google- http://t.co/Hkk3qMMe
google,neutral,Google Defaults to Encrypted HTTPS Searches for Logged In Users #Google http://t.co/6yFZvoxS
google,neutral,#Samsung & #Google unveil latest #Android #phone using #IceCreamSandwich http://t.co/eHoeBMDW
google,neutral,"RT @webseoanalytics: #SEO Tip:Google considers the first lines of the page important.Put menu,headers+important text on top. #google"
google,neutral,@WEirDOsRunSHIT lol #google
google,neutral,@tando_m @nonimsi sorry to butt in but there is one :) I can't remember what it's called though. #Google
google,neutral,#Android #Google Android 4.0 Ice Cream Sandwich SDK now Available for Download http://t.co/Fue4VXxe #DhilipSiva
google,neutral,GMusic Unites #Google #Music with #Apple iOS [#Apps] http://t.co/R0ih6ePa #republished
google,neutral,"#SEO Tip:Google considers the first lines of the page important.Put menu,headers+important text on top. #google"
google,neutral,On Google+ then go here http://t.co/SxmLkaRR #GPlus #Googleplus #Google #teamfollowback #socialnetwork
